Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","392","Japon","6132","Valeur","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","0.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","61321","Confidence interval: Lower bound","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","0.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","61322","Confidence interval: Upper bound","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6132","Valeur","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","0.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","61321","Confidence interval: Lower bound","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","<0.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","61322","Confidence interval: Upper bound","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","0.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","4.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","61321","Confidence interval: Lower bound","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","3.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","61322","Confidence interval: Upper bound","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","6.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6132","Valeur","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","2.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","61321","Confidence interval: Lower bound","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","61322","Confidence interval: Upper bound","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","3.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6132","Valeur","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","61321","Confidence interval: Lower bound","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","61322","Confidence interval: Upper bound","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","2.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20192021","2019-2021","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20192021","2019-2021","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20192021","2019-2021","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","392","Japon","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2020","2020","indice","1.04","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","392","Japon","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2020","2020","1000 I$","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","392","Japon","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2020","2020","Kcal/personne/jour","11","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2020","2020","%","98.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2020","2020","%","99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21046","Pourcentage de la population ayant accès à des services d'assainissement gérés en toute sécurité","2020","2020","%","81.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21048","Pourcentage de la population utilisant au moins les services d'assainissement de base","2020","2020","%","99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21025","Pourcentage des enfants de moins de 5 ans présentant un retard de croissance (estimation modélisée) (%)","2020","2020","%","5.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","392","Japon","6132","Valeur","210250","Nombre d'enfants de moins de 5 ans présentant un retard de croissance (estimation modélisée) (millions)","2020","2020","millions","0.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21041","Prévalence de l'excès pondéral chez l’enfant de moins de 5 ans (estimation modélisée) (%)","2020","2020","%","2.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","392","Japon","6132","Valeur","210410","Nombre d'enfants de moins de 5 ans présentant un excès pondéral (estimation modélisée) (millions)","2020","2020","millions","0.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21044","Prévalence de l'allaitement exclusif au sein du nourrisson de 0 à 5 mois","2020","2020","%","","","",""
"FS","Données de la sécurité alimentaire","392","Japon","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2020","2020","Kcal/personne/jour","1859","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2417","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6173","Valeur","21058","Coefficient de variation de la distribution de la consommation calorique habituelle (vraie valeur)","2020","2020","Nombre","0.17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6121","Valeur","21059","Incidence des pertes caloriques au niveau de la vente au détail (%)","2020","2020","%","1.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","392","Japon","6123","Valeur","21061","Disponibilités moyennes de matière grasse (g/personne/jour) (moyenne sur 3 ans)","20192021","2019-2021","g/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20192021","2019-2021","%","108","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20192021","2019-2021","Kcal/personne/jour","2530","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20192021","2019-2021","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20192021","2019-2021","g/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20192021","2019-2021","g/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","I$","9816.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20192021","2019-2021","%","16.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61211","Confidence interval: Lower bound","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","15","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61212","Confidence interval: Upper bound","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","19","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","16.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61211","Confidence interval: Lower bound","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","13.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61212","Confidence interval: Upper bound","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","19.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","14.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61211","Confidence interval: Lower bound","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","12.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61212","Confidence interval: Upper bound","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","17.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","43","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61211","Confidence interval: Lower bound","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","40","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61212","Confidence interval: Upper bound","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","46.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","41.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61211","Confidence interval: Lower bound","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","37.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61212","Confidence interval: Upper bound","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","45.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","39","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61211","Confidence interval: Lower bound","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","35.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61212","Confidence interval: Upper bound","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","42.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61321","Confidence interval: Lower bound","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61322","Confidence interval: Upper bound","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6132","Valeur","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","0.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61321","Confidence interval: Lower bound","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","0.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61322","Confidence interval: Upper bound","210071M","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","0.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6132","Valeur","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","0.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61321","Confidence interval: Lower bound","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","0.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61322","Confidence interval: Upper bound","210071F","Nombre de femmes adultes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","0.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","4.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61321","Confidence interval: Lower bound","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","4.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61322","Confidence interval: Upper bound","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","4.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6132","Valeur","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61321","Confidence interval: Lower bound","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61322","Confidence interval: Upper bound","210081M","Nombre d’hommes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6132","Valeur","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61321","Confidence interval: Lower bound","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","61322","Confidence interval: Upper bound","210081F","Nombre de femmes adultes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","1.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20192021","2019-2021","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20192021","2019-2021","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20192021","2019-2021","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2020","2020","indice","-0.32","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2020","2020","1000 I$","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2020","2020","Kcal/personne/jour","60","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2020","2020","%","85.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2020","2020","%","98.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21046","Pourcentage de la population ayant accès à des services d'assainissement gérés en toute sécurité","2020","2020","%","82.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21048","Pourcentage de la population utilisant au moins les services d'assainissement de base","2020","2020","%","97.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21025","Pourcentage des enfants de moins de 5 ans présentant un retard de croissance (estimation modélisée) (%)","2020","2020","%","7.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6132","Valeur","210250","Nombre d'enfants de moins de 5 ans présentant un retard de croissance (estimation modélisée) (millions)","2020","2020","millions","0.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21041","Prévalence de l'excès pondéral chez l’enfant de moins de 5 ans (estimation modélisée) (%)","2020","2020","%","7.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6132","Valeur","210410","Nombre d'enfants de moins de 5 ans présentant un excès pondéral (estimation modélisée) (millions)","2020","2020","millions","0.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21044","Prévalence de l'allaitement exclusif au sein du nourrisson de 0 à 5 mois","2020","2020","%","","","",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2020","2020","Kcal/personne/jour","1824","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2351","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6173","Valeur","21058","Coefficient de variation de la distribution de la consommation calorique habituelle (vraie valeur)","2020","2020","Nombre","0.28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6121","Valeur","21059","Incidence des pertes caloriques au niveau de la vente au détail (%)","2020","2020","%","3.32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","400","Jordanie","6123","Valeur","21061","Disponibilités moyennes de matière grasse (g/personne/jour) (moyenne sur 3 ans)","20192021","2019-2021","g/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20192021","2019-2021","%","144","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20192021","2019-2021","Kcal/personne/jour","3346","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20192021","2019-2021","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20192021","2019-2021","g/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20192021","2019-2021","g/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","I$","25361.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20192021","2019-2021","%","<2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","<0.5","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61211","Confidence interval: Lower bound","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","<0.5","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61212","Confidence interval: Upper bound","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","0.7","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","2.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61211","Confidence interval: Lower bound","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","0.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61212","Confidence interval: Upper bound","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","4.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61211","Confidence interval: Lower bound","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61212","Confidence interval: Upper bound","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","3.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","2.7","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61211","Confidence interval: Lower bound","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","0.6","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61212","Confidence interval: Upper bound","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20192021","2019-2021","%","4.8","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61211","Confidence interval: Lower bound","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","9.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61212","Confidence interval: Upper bound","210091M","Prévalence de l’insécurité alimentaire modérée ou grave – hommes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","16.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6121","Valeur","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","14","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61211","Confidence interval: Lower bound","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","11.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","61212","Confidence interval: Upper bound","210091F","Prévalence de l’insécurité alimentaire modérée ou grave – femmes adultes (%) (moyenne sur 3 ans)","20192021","2019-2021","%","16.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","398","Kazakhstan","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20192021","2019-2021","millions","<0.1","A","Chiffre officiel","Official estimate integrated with FAO data"
